root,verb_entry_id,entry_type,measure,status,meaning,current_past,current_present,current_imperative,qutrub_result,qutrub_future_type,qutrub_past,qutrub_present,qutrub_imperative,past_match,present_match,imperative_match,safe_corrections,qutrub_url
سوأ,سوأ-quranic-evil,Variant,I,ai_draft,"being evil, causing grief",سَاءَ,يَسُوءُ,سُؤْ,matched_existing_future_type,ضمة,سَاءَ,يَسُوءُ,سُؤْ,True,True,True,,https://qutrub.arabeyes.org/?verb=سَاءَ
سوم,سوم-main,Main,III,ai_draft,"To bargain, haggle",ساوم,يساوم,ساوم,unambiguous,فتحة,سَاوَمَ,يُسَاوِمُ,سَاوِمْ,False,False,False,past=سَاوَمَ; present=يُسَاوِمُ; imperative=سَاوِمْ,https://qutrub.arabeyes.org/?verb=ساوم
غيظ,غيظ-main,Main,I,ai_draft,To enrage,غاظ,يغيظ,غظ,ambiguous_future_type,,غَاظَ,,,False,,,,https://qutrub.arabeyes.org/?verb=غاظ
ندم,ندم-main,Main,I,ai_draft,To regret,ندم,يندم,اندم,ambiguous_future_type,,نَدَمَ,,,False,,,,https://qutrub.arabeyes.org/?verb=ندم
خيب,خيب-main,Main,I,ai_draft,"To fail, be unsuccessful",خاب,يخيب,خب,ambiguous_future_type,,خَابَ,,,False,,,,https://qutrub.arabeyes.org/?verb=خاب
زهو,زهو-main,Main,I,ai_draft,"To blossom, flower",زها,يزهو,ازه,ambiguous_future_type,,زَهَا,,,False,,,,https://qutrub.arabeyes.org/?verb=زها
يئس,يئس-main,Main,I,ai_draft,To lose hope,يئس,ييأس,ايئس,ambiguous_future_type,,يَئِسَ,,,False,,,,https://qutrub.arabeyes.org/?verb=يئس
نبه,نبه-main,Main,II,ai_draft,To alert,نبه,ينبه,نبه,ambiguous_future_type,,نَبَهَ,,,False,,,,https://qutrub.arabeyes.org/?verb=نبه
نبح,نبح-main,Main,I,ai_draft,To bark,نبح,ينبح,انبح,ambiguous_future_type,,نَبَحَ,,,False,,,,https://qutrub.arabeyes.org/?verb=نبح
هجم,هجم-main,Main,III,ai_draft,"To attack, launch an attack",هاجم,يهاجم,هاجم,unambiguous,فتحة,هَاجَمَ,يُهَاجِمُ,هَاجِمْ,False,False,False,past=هَاجَمَ; present=يُهَاجِمُ; imperative=هَاجِمْ,https://qutrub.arabeyes.org/?verb=هاجم
جلب,جلب-main,Main,I,ai_draft,To bring (about),جلب,يجلب,اجلب,ambiguous_future_type,,جَلَبَ,,,False,,,,https://qutrub.arabeyes.org/?verb=جلب
شؤم,شؤم-main,Main,I,ai_draft,"To bring evil, bad luck",شؤم,يشؤم,اشؤم,ambiguous_future_type,,شَأَمَ,,,False,,,,https://qutrub.arabeyes.org/?verb=شؤم
ثأر,ثأر-main,Main,I,ai_draft,To take revenge,ثأر,يثأر,اثأر,ambiguous_future_type,,ثَأَرَ,,,False,,,,https://qutrub.arabeyes.org/?verb=ثأر
حقن,حقن-main,Main,I,ai_draft,To save,حقن,يحقن,احقن,ambiguous_future_type,,حَقَنَ,,,False,,,,https://qutrub.arabeyes.org/?verb=حقن
سكت,سكت-main,Main,I,ai_draft,To be quiet,سكت,يسكت,اسكت,ambiguous_future_type,,سَكَتَ,,,False,,,,https://qutrub.arabeyes.org/?verb=سكت
سلب,سلب-main,Main,I,ai_draft,"To pillage, steal",سلب,يسلب,اسلب,ambiguous_future_type,,سَلَبَ,,,False,,,,https://qutrub.arabeyes.org/?verb=سلب
نهب,نهب-main,Main,I,ai_draft,"To pillage, steal",نهب,ينهب,انهب,ambiguous_future_type,,نَهَبَ,,,False,,,,https://qutrub.arabeyes.org/?verb=نهب
تهز,تهز-main,Main,VII,ai_draft,To seize the opportunity,انتهز,ينتهز,انتهز,unambiguous,فتحة,اِنْتَهَزَ,يَنْتَهِزُ,اِنْتَهِزْ,False,False,False,past=اِنْتَهَزَ; present=يَنْتَهِزُ; imperative=اِنْتَهِزْ,https://qutrub.arabeyes.org/?verb=انتهز
يقن,يقن-main,Main,I,ai_draft,"To know, be certain",يقن,ييقن,ايقن,ambiguous_future_type,,يَقَنَ,,,False,,,,https://qutrub.arabeyes.org/?verb=يقن
جني,جني-main,Main,I,ai_draft,"To commit, perpetrate, harm",جنى,يجني,اجن,ambiguous_future_type,,جَنَى,,,False,,,,https://qutrub.arabeyes.org/?verb=جنى
صرح,صرح-main,Main,I,ai_draft,"To be clear, pure",صرح,يصرح,اصرح,ambiguous_future_type,,صَرَحَ,,,False,,,,https://qutrub.arabeyes.org/?verb=صرح
برئ,برئ-main,Main,I,ai_draft,To be innocent,برئ,يبرأ,ابرأ,ambiguous_future_type,,بَرِئَ,,,False,,,,https://qutrub.arabeyes.org/?verb=برئ
هدأ,هدأ-main,Main,I,ai_draft,To be calm,هدأ,يهدأ,اهدأ,ambiguous_future_type,,هَدَأَ,,,False,,,,https://qutrub.arabeyes.org/?verb=هدأ
شجر,شجر-main,Main,III,ai_draft,"To fight with, argue with",شاجر,يشاجر,شاجر,unambiguous,فتحة,شَاجَرَ,يُشَاجِرُ,شَاجِرْ,False,False,False,past=شَاجَرَ; present=يُشَاجِرُ; imperative=شَاجِرْ,https://qutrub.arabeyes.org/?verb=شاجر
سرع,سرع-main,Main,III,ai_draft,To rush,سارع,يسارع,سارع,unambiguous,فتحة,سَارَعَ,يُسَارِعُ,سَارِعْ,False,False,False,past=سَارَعَ; present=يُسَارِعُ; imperative=سَارِعْ,https://qutrub.arabeyes.org/?verb=سارع
أذي,أذي-main,Main,IV,ai_draft,To harm,آذى,يؤذي,آذ,unambiguous,فتحة,آذَى,يُؤْذِي,آذِ,False,False,False,past=آذَى; present=يُؤْذِي; imperative=آذِ,https://qutrub.arabeyes.org/?verb=آذى
حطم,حطم-main,Main,II,ai_draft,"To damage, destroy",حطم,يحطم,حطم,ambiguous_future_type,,حَطَمَ,,,False,,,,https://qutrub.arabeyes.org/?verb=حطم
عتب,عتب-main,Main,III,ai_draft,To admonish,عاتب,يعاتب,عاتب,unambiguous,فتحة,عَاتَبَ,يُعَاتِبُ,عَاتِبْ,False,False,False,past=عَاتَبَ; present=يُعَاتِبُ; imperative=عَاتِبْ,https://qutrub.arabeyes.org/?verb=عاتب
وبخ,وبخ-main,Main,II,ai_draft,To rebuke,وبخ,يوبخ,وبخ,ambiguous_future_type,,وَبَخَ,,,False,,,,https://qutrub.arabeyes.org/?verb=وبخ
بدو,بدو-main,Main,I,ai_draft,To appear,بدا,يبدو,ابد,ambiguous_future_type,,بَدَا,,,False,,,,https://qutrub.arabeyes.org/?verb=بدا
عنف,عنف-main,Main,I,ai_draft,"To be severe, violent",عنف,يعنف,اعنف,ambiguous_future_type,,عَنَفَ,,,False,,,,https://qutrub.arabeyes.org/?verb=عنف
غمر,غمر-main,Main,I,ai_draft,"To immerse, engulf",غمر,يغمر,اغمر,ambiguous_future_type,,غَمَرَ,,,False,,,,https://qutrub.arabeyes.org/?verb=غمر
عوض,عوض-main,Main,II,ai_draft,To compensate,عوض,يعوض,عوض,ambiguous_future_type,,عَوَضَ,,,False,,,,https://qutrub.arabeyes.org/?verb=عوض
حقد,حقد-main,Main,I,ai_draft,"To bear a grudge, hate",حقد,يحقد,احقد,ambiguous_future_type,,حَقَدَ,,,False,,,,https://qutrub.arabeyes.org/?verb=حقد
خلو,خلو-main,Main,I,ai_draft,To be alone,خلا,يخلو,اخل,ambiguous_future_type,,خَلَا,,,False,,,,https://qutrub.arabeyes.org/?verb=خلا
صفو,صفو-main,Main,I,ai_draft,"To be clear, undisturbed",صفا,يصفو,اصف,ambiguous_future_type,,صَفَا,,,False,,,,https://qutrub.arabeyes.org/?verb=صفا
صمت,صمت-main,Main,I,ai_draft,To be silent,صمت,يصمت,اصمت,ambiguous_future_type,,صَمَتَ,,,False,,,,https://qutrub.arabeyes.org/?verb=صمت
ظنن,ظنن-main,Main,I,ai_draft,To think,ظن,يظن,ظن,error: فتحة: 'NoneType' object has no attribute 'get' | ضمة: 'NoneType' object has no attribute 'get' | كسرة: 'NoneType' object has no attribute 'get',,,,,,,,,https://qutrub.arabeyes.org/?verb=ظن
عدي,عدي-main,Main,V,ai_draft,To transgress,تعدى,يتعدى,تعد,unambiguous,فتحة,تَعْدَى,يُتَعْدِي,تَعْدِ,False,False,False,past=تَعْدَى; present=يُتَعْدِي; imperative=تَعْدِ,https://qutrub.arabeyes.org/?verb=تعدى
زود,زود-main,Main,II,ai_draft,To supply with,زود,يزود,زود,ambiguous_future_type,,زَوَدَ,,,False,,,,https://qutrub.arabeyes.org/?verb=زود
وعظ,وعظ-main,Main,I,ai_draft,To admonish,وعظ,يعظ,عظ,ambiguous_future_type,,وَعَظَ,,,False,,,,https://qutrub.arabeyes.org/?verb=وعظ
سجل,سجل-main,Main,II,ai_draft,"To record, register",سجل,يسجل,سجل,ambiguous_future_type,,سَجَلَ,,,False,,,,https://qutrub.arabeyes.org/?verb=سجل
عني,عني-main,Main,I,ai_draft,To mean,عنى,يعني,اعن,ambiguous_future_type,,عَنَى,,,False,,,,https://qutrub.arabeyes.org/?verb=عنى
قنع,قنع-main,Main,VIII,ai_draft,To be convinced,اقتنع,يقتنع,اقتنع,unambiguous,فتحة,اِقْتَنَعَ,يَقْتَنِعُ,اِقْتَنِعْ,False,False,False,past=اِقْتَنَعَ; present=يَقْتَنِعُ; imperative=اِقْتَنِعْ,https://qutrub.arabeyes.org/?verb=اقتنع
قلل,قلل-main,Main,X,ai_draft,"To gain one’s independence, be independent",استقل,يستقل,استقل,unambiguous,فتحة,اِسْتَقَلَ,يَسْتَقِلُ,اِسْتَقِلْ,False,False,False,past=اِسْتَقَلَ; present=يَسْتَقِلُ; imperative=اِسْتَقِلْ,https://qutrub.arabeyes.org/?verb=استقل
برأ,برأ-main,Main,V,ai_draft,"To renounce, free oneself from",تبرأ,يتبرأ,تبرأ,unambiguous,فتحة,تَبْرَأَ,يُتَبْرِئُ,تَبْرِئْ,False,False,False,past=تَبْرَأَ; present=يُتَبْرِئُ; imperative=تَبْرِئْ,https://qutrub.arabeyes.org/?verb=تبرأ
بين,بين-main,Main,II,ai_draft,To clarify,بين,يبين,بين,ambiguous_future_type,,بَيَنَ,,,False,,,,https://qutrub.arabeyes.org/?verb=بين
حدد,حدد-main,Main,II,ai_draft,"To specify, set, layout",حدد,يحدد,حدد,ambiguous_future_type,,حَدَدَ,,,False,,,,https://qutrub.arabeyes.org/?verb=حدد
سلك,سلك-main,Main,I,ai_draft,"To travel along, pursue",سلك,يسلك,اسلك,ambiguous_future_type,,سَلَكَ,,,False,,,,https://qutrub.arabeyes.org/?verb=سلك
ضلل,ضلل-main,Main,I,ai_draft,To go astray,ضل,يضل,ضل,error: فتحة: 'NoneType' object has no attribute 'get' | ضمة: 'NoneType' object has no attribute 'get' | كسرة: 'NoneType' object has no attribute 'get',,,,,,,,,https://qutrub.arabeyes.org/?verb=ضل
نجو,نجو-main,Main,I,ai_draft,To be saved from,نجا,ينجو,انج,ambiguous_future_type,,نَجَا,,,False,,,,https://qutrub.arabeyes.org/?verb=نجا
نجو,نجو-quranic-save,Variant,II,ai_draft,"saving, rescuing (someone)",نَجَّى,يُنَجِّي,نَجِّ,unambiguous,فتحة,نَجَّى,يُنَجِّي,نَجِّ,True,True,True,,https://qutrub.arabeyes.org/?verb=نَجَّى
جفف,جفف-main,Main,I,ai_draft,"To dry out, dry",جف,يجف,جف,error: فتحة: 'NoneType' object has no attribute 'get' | ضمة: 'NoneType' object has no attribute 'get' | كسرة: 'NoneType' object has no attribute 'get',,,,,,,,,https://qutrub.arabeyes.org/?verb=جف
فوت,فوت-main,Main,VI,ai_draft,"To vary, differ",تفاوت,يتفاوت,تفاوت,unambiguous,فتحة,تَفَاوَتَ,يَتَفَاوَتُ,تَفَاوَتْ,False,False,False,past=تَفَاوَتَ; present=يَتَفَاوَتُ; imperative=تَفَاوَتْ,https://qutrub.arabeyes.org/?verb=تفاوت
خلص,خلص-main,Main,II,ai_draft,"To free from, save from",خلص,يخلص,خلص,ambiguous_future_type,,خَلَصَ,,,False,,,,https://qutrub.arabeyes.org/?verb=خلص
هضم,هضم-main,Main,I,ai_draft,To digest,هضم,يهضم,اهضم,ambiguous_future_type,,هَضَمَ,,,False,,,,https://qutrub.arabeyes.org/?verb=هضم
ذقق,ذقق-main,Main,VI,ai_draft,To taste,تذوق,يتذوق,تذوق,error: فتحة: 'NoneType' object has no attribute 'get' | ضمة: 'NoneType' object has no attribute 'get' | كسرة: 'NoneType' object has no attribute 'get',,,,,,,,,https://qutrub.arabeyes.org/?verb=تذوق
يبس,يبس-main,Main,V,ai_draft,To become dry,تيبس,يتيبس,تيبس,unambiguous,فتحة,تَيْبَسَ,يُتَيْبِسُ,تَيْبِسْ,False,False,False,past=تَيْبَسَ; present=يُتَيْبِسُ; imperative=تَيْبِسْ,https://qutrub.arabeyes.org/?verb=تيبس
لصق,لصق-main,Main,VI,ai_draft,To rub against one another,تلاصق,يتلاصق,تلاصق,unambiguous,فتحة,تَلَاصَقَ,يَتَلَاصَقُ,تَلَاصَقْ,False,False,False,past=تَلَاصَقَ; present=يَتَلَاصَقُ; imperative=تَلَاصَقْ,https://qutrub.arabeyes.org/?verb=تلاصق
شمم,شمم-main,Main,I,ai_draft,To smell,شم,يشم,شم,error: فتحة: 'NoneType' object has no attribute 'get' | ضمة: 'NoneType' object has no attribute 'get' | كسرة: 'NoneType' object has no attribute 'get',,,,,,,,,https://qutrub.arabeyes.org/?verb=شم
وزن,وزن-main,Main,VI,ai_draft,To be balanced,توازن,يتوازن,توازن,unambiguous,فتحة,تَوَازَنَ,يَتَوَازَنُ,تَوَازَنْ,False,False,False,past=تَوَازَنَ; present=يَتَوَازَنُ; imperative=تَوَازَنْ,https://qutrub.arabeyes.org/?verb=توازن
هور,هور-main,Main,VII,ai_draft,"To collapse, break down",انهار,ينهار,انهر,unambiguous,فتحة,اِنْهَارَ,يَنْهَارُ,اِنْهَرْ,False,False,False,past=اِنْهَارَ; present=يَنْهَارُ; imperative=اِنْهَرْ,https://qutrub.arabeyes.org/?verb=انهار
جوز,جوز-main,Main,VI,ai_draft,To surpass,تجاوز,يتجاوز,تجاوز,unambiguous,فتحة,تَجَاوَزَ,يَتَجَاوَزُ,تَجَاوَزْ,False,False,False,past=تَجَاوَزَ; present=يَتَجَاوَزُ; imperative=تَجَاوَزْ,https://qutrub.arabeyes.org/?verb=تجاوز
زفر,زفر-main,Main,I,ai_draft,"To breathe out, exhale, sigh",زفر,يزفر,ازفر,ambiguous_future_type,,زَفَرَ,,,False,,,,https://qutrub.arabeyes.org/?verb=زفر
ظمئ,ظمئ-main,Main,I,ai_draft,To be thirsty,ظمئ,يظمأ,اظمأ,ambiguous_future_type,,ظَمِئَ,,,False,,,,https://qutrub.arabeyes.org/?verb=ظمئ
دمر,دمر-main,Main,I,ai_draft,To destroy,دمر,يدمر,ادمر,ambiguous_future_type,,دَمَرَ,,,False,,,,https://qutrub.arabeyes.org/?verb=دمر
قضض,قضض-main,Main,VI,ai_draft,To be destroyed,تقوض,يتقوض,تقوض,unambiguous,فتحة,تَقْوَضَ,يُتَقْوِضُ,تَقْوِضْ,False,False,False,past=تَقْوَضَ; present=يُتَقْوِضُ; imperative=تَقْوِضْ,https://qutrub.arabeyes.org/?verb=تقوض
بسم,بسم-main,Main,VIII,ai_draft,To smile,ابتسم,يبتسم,ابتسم,unambiguous,فتحة,اِبْتَسَمَ,يَبْتَسِمُ,اِبْتَسِمْ,False,False,False,past=اِبْتَسَمَ; present=يَبْتَسِمُ; imperative=اِبْتَسِمْ,https://qutrub.arabeyes.org/?verb=ابتسم
كشر,كشر-main,Main,II,ai_draft,To grimace,كشر,يكشر,كشر,ambiguous_future_type,,كَشَرَ,,,False,,,,https://qutrub.arabeyes.org/?verb=كشر
قصر,قصر-main,Main,II,ai_draft,To shorten,قصر,يقصر,قصر,ambiguous_future_type,,قَصَرَ,,,False,,,,https://qutrub.arabeyes.org/?verb=قصر
ودع,ودع-main,Main,II,ai_draft,To bid farewell,ودع,يودع,ودع,ambiguous_future_type,,وَدَعَ,,,False,,,,https://qutrub.arabeyes.org/?verb=ودع
سخط,سخط-main,Main,I,ai_draft,"To be resentful, dissatisfied",سخط,يسخط,اسخط,ambiguous_future_type,,سَخَطَ,,,False,,,,https://qutrub.arabeyes.org/?verb=سخط
مسي,مسي-main,Main,II,ai_draft,To wish a good evening,مسى,يمسي,مس,ambiguous_future_type,,مَسَى,,,False,,,,https://qutrub.arabeyes.org/?verb=مسى
عبس,عبس-main,Main,I,ai_draft,To frown,عبس,يعبس,اعبس,ambiguous_future_type,,عَبَسَ,,,False,,,,https://qutrub.arabeyes.org/?verb=عبس
نغص,نغص-main,Main,II,ai_draft,"To spoil, disturb",نغص,ينغص,نغص,ambiguous_future_type,,نَغَصَ,,,False,,,,https://qutrub.arabeyes.org/?verb=نغص
طمح,طمح-main,Main,I,ai_draft,To aspire to,طمح,يطمح,اطمح,ambiguous_future_type,,طَمَحَ,,,False,,,,https://qutrub.arabeyes.org/?verb=طمح
كئب,كئب-main,Main,I,ai_draft,"To be sad, upset",كئب,يكأب,اكأب,ambiguous_future_type,,كَئِبَ,,,False,,,,https://qutrub.arabeyes.org/?verb=كئب
ولد,ولد-main,Main,I,ai_draft,To give birth,ولد,يلد,لد,ambiguous_future_type,,وَلَدَ,,,False,,,,https://qutrub.arabeyes.org/?verb=ولد
نوب,نوب-main,Main,VIII,ai_draft,"To affect, befall",انتاب,ينتاب,انتب,unambiguous,فتحة,اِنْتَابَ,يَنْتَابُ,اِنْتَبْ,False,False,False,past=اِنْتَابَ; present=يَنْتَابُ; imperative=اِنْتَبْ,https://qutrub.arabeyes.org/?verb=انتاب
لوك,لوك-main,Main,I,ai_draft,To chew,لاك,يلوك,لك,ambiguous_future_type,,لَاكَ,,,False,,,,https://qutrub.arabeyes.org/?verb=لاك
لين,لين-main,Main,I,ai_draft,To soften,لان,يلين,لن,ambiguous_future_type,,لَانَ,,,False,,,,https://qutrub.arabeyes.org/?verb=لان
مزج,مزج-main,Main,VIII,ai_draft,To be mixed,امتزج,يمتزج,امتزج,unambiguous,فتحة,اِمْتَزَجَ,يَمْتَزِجُ,اِمْتَزِجْ,False,False,False,past=اِمْتَزَجَ; present=يَمْتَزِجُ; imperative=اِمْتَزِجْ,https://qutrub.arabeyes.org/?verb=امتزج
فجأ,فجأ-main,Main,I,ai_draft,"To surprise (someone), catch unawares",فجأ,يفجأ,افجأ,ambiguous_future_type,,فَجَأَ,,,False,,,,https://qutrub.arabeyes.org/?verb=فجأ
صيح,صيح-main,Main,I,ai_draft,"To cry, scream, shout",صاح,يصيح,صح,ambiguous_future_type,,صَاحَ,,,False,,,,https://qutrub.arabeyes.org/?verb=صاح
صرخ,صرخ-main,Main,I,ai_draft,"To cry, scream, shout",صرخ,يصرخ,اصرخ,ambiguous_future_type,,صَرَخَ,,,False,,,,https://qutrub.arabeyes.org/?verb=صرخ
مصص,مصص-main,Main,I,ai_draft,To suck,مص,يمص,مص,error: فتحة: 'NoneType' object has no attribute 'get' | ضمة: 'NoneType' object has no attribute 'get' | كسرة: 'NoneType' object has no attribute 'get',,,,,,,,,https://qutrub.arabeyes.org/?verb=مص
كفف,كفف-main,Main,I,ai_draft,To stop,كف,يكف,كف,error: فتحة: 'NoneType' object has no attribute 'get' | ضمة: 'NoneType' object has no attribute 'get' | كسرة: 'NoneType' object has no attribute 'get',,,,,,,,,https://qutrub.arabeyes.org/?verb=كف
رضع,رضع-main,Main,I,ai_draft,To suckle,رضع,يرضع,ارضع,ambiguous_future_type,,رَضَعَ,,,False,,,,https://qutrub.arabeyes.org/?verb=رضع
زعج,زعج-main,Main,VII,ai_draft,"To be disturbed, upset, annoyed",انزعج,ينزعج,انزعج,unambiguous,فتحة,اِنْزَعَجَ,يَنْزَعِجُ,اِنْزَعِجْ,False,False,False,past=اِنْزَعَجَ; present=يَنْزَعِجُ; imperative=اِنْزَعِجْ,https://qutrub.arabeyes.org/?verb=انزعج
